tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
2222	هل تكون نهاية كورونا على يد العلماء الروس؟ الرئيس الروسي فلاديمير بوتن أعلن في خبر عاجل قبل قليل خروج العلماء بأول لقاح في العالم ضد فيروس كورونا - شخصيا لا اثق فى اى منتج روسى سواء دواء او سلاح - ولكننى اعترف انهم علموا الانظمة البوليسية العربية فن تعذيب المعتقلين وتلفيق التهم https://t.co/MLBSp8otth	yes	yes	yes	yes	yes	yes	yes
2223	بينها السعودية... 5 دول ستنتج لقاح كورونا الروسي : https://t.co/pmW4LQcn5m via @sputnik_ar #كورونا #كوفيد_19 #روسيا	yes	no	yes	no	yes	no	yes
2224	تفعلها روسيا للمرة الثانية بعدما سهلت للبشرية الوصول للقمر والآن وتذهل العالم بإختارع اول لقاح ضد Covid_19 ويأكد الرئيس (بوتن) بأنه اول لقاح رسمي يعتمد واضاف ايضا بان ابنته كانت من ضمن الاشخاص الذي تم تلقيحهم به🤚 https://t.co/cC4dhg9cN3	yes	yes	yes	no	no	no	yes
2225	بوتين وشه لوحده يخليك تقلق تاخد من أيده حاجه، متخيل مثلا يبقى لقاح يخلينا كلنا نقول عاشت روسيا و عاش الحاكم الوالي بوتين. https://t.co/z9x7vO4T4g	no					yes	no
2226	#هام #بوتين: تسجيل أول لقاح ضد فيروس #كورونا في العالم #يونيوز.	yes	no	yes	no	no	no	yes
2227	شركة الصين الوطنية الدوائية تصرح بأن لقاح #كورونا سيكون متوفر تجاريا نهاية العام المصدر #الحدث #الكويت #السعودية #لبنان #بداخلي_هالكلام	yes	yes	yes	no	yes	no	yes
2228	الصين تسرع اجراءاتها وتعلن ان اللقاح ضد الكورونا COVID-19 سيكون متوفرا بعد اكمال المرحلة الثالثة phase III في شهر ديسمبر هذا العام وسيكون بحقنتين و بسعر 144 دولار كاملاً، وسيفر مناعة سنتين. د. حيدر سلمان https://t.co/mzz9Ti006Q	yes	no	yes	no	no	no	yes
2229	#إيطاليا تعلن جاهزية اختبار أول لقاح محلي لمكافحة #كورونا #صدى_البلد #البلد https://t.co/tLQHp1MA1B	yes	no	yes	no	no	no	yes
2230	#بوتين يعلن أن إبنته أخذت لقاح #كورونا الروسي https://t.co/huIX4ZgQE8 #ملحق https://t.co/vfXTROYgaI	yes	no	yes	no	no	no	yes
2231	#روسيا تعمل على تطوير عدة لقاحات محتملة لـ #كورونا في الداخل، كما أنه من المقرر أن تبدأ التجارب الأخيرة للقاحها #سبوتنك_5 الأسبوع المقبل. https://t.co/D1dT6vgv2O	yes	no	yes	no	no	no	yes
2232	#كورونا #COVID19 📍روسيا تسجل أول لقاح لكورونا بالعالم الاسبوع المقبل🤔 https://t.co/F6SNWDUBOK	yes	no	yes	no	no	no	yes
2233	الله يخفس فيكم مثل ماخفستوا بالكرة الأرضية أرواحاً وإقتصاداً.وطلعلوا منها وبيبيعون علينا لقاح بعد!!!! قهرررررررررر واستفزاز😡 https://t.co/CurZKAqIF2	no					yes	yes
2234	"قال كبير الخبراء الأمريكيين في مجال الأمراض المعدية، أنتوني #فاوتشي، خلال جلسة استماع بمجلس النواب الأمريكي يوم الجمعة، إنه ""متفائل بحذر"" بشأن تمكن #الولايات_المتحدة من التوصل إلى لقاح آمن وفعال ضد مرض فيروس #كورونا الجديد ""كوفيد-19"" في أواخر الخريف أو أوائل الشتاء. https://t.co/ewySgdRldn"	yes	no	yes	no	yes	no	yes
2235	بسبع لغات... موقع لقاح #كورونا الروسي يشهد غزوا من 188 دولة في 24 ساعة https://t.co/kta9zSx4gA https://t.co/URJyqvzjG0	yes	no	yes	no	no	no	no
2236	"رئيس وزراء الهند ناريندا مودي، يعلن أن بلاده جاهزة لإنتاج كميات ضخمة من لقاحات ""كوفيد-19"" عندما ""يعطي العلماء إشارة البدء"". #الهند #لقاح #فيروس #كورونا #صحة https://t.co/N66YQR3ekp"	yes	no	yes	no	yes	no	no
2237	منظمة الصحة العالمية: نبحث مع الجانب الروسي فاعلية وآلية اعتماد اللقاح الروسي المكتشف ضد فيروس كورونا وزارة الصحة الروسية : إنتاج أول لقاح روسي ضد كورونا سيبدأ في مركز غمالي وشركة بينوفارم الشهر المقبل	yes	yes	yes	no	no	no	yes
2238	البابا فرانسيس: لايجب اعطاء الأغنياء أولوية في لقاح الكورونا https://t.co/WGJZ6aUzIn	yes	no	yes	no	no	no	yes
2239	د.الحمادي: في مواجهة الأمراض المعدية يستطيع اللقاح تقديم خدمات كبيرة منها الحماية من الإصابة أو منع أعراضها، وتقليل المضاعفات، وبعضها تقلل من فرصة انتقال المايكروبات من الشخص المصاب إلى متلقي اللقاح #أنت_المسؤول #كورونا	yes	no	yes	no	yes	no	no
2240	لِمن يسأل عن التجربة السريرية للقاح فيروس كورونا في المملكة : • اللقاح انتاج صيني تم تجربته في المرحلتين الأولى والثانية • وزارة الصحة تشارك في المرحلة الثالثة من التجربة • تعتمد مدة التجربة السريرية ونتائجها على عدد المتطوعين	yes	yes	yes	no	no	no	yes
2241	خبر جيد: الرئيس الروسي فلاديمير بوتين يعلن تسجيل اول لقاح مضاد لفيروس كورونا في روسيا.. #كورونا	yes	no	yes	no	no	no	yes
2242	#عــــــــــــاااجــــــــــــل 🛑غداً الاربعاء المصادف ٢٠٢٠/٨/١٢ يتم أطلاق اول لقاح روسي للعالم ضد فيروس كورونا ♦️بوتين يعلن تسجيل أول لقاح ضد فيروس كورونا في العالم بوتين: اللقاح اجتاز كل الاختبارات بوتين: ابنتي ضمن من تم حقنهم باللقاح الجديد. يارب #التراكمي_يعلن_الثوره	yes	yes	yes	no	no	no	no
2243	بعد الإعلان الروسي ... فرنسا تقول إنها تنتظر المختبرات الكبرى للحصول على لقاح كورونا #فرنسا #لقاح #كورونا #روسيا https://t.co/8eqYHrobcP	yes	no	yes	no	yes	no	yes
2244	#روسيا تخطط لتصدير اللقاح ضد #كورونا في نهاية العام الجاري https://t.co/CxGCTF4W1d	yes	no	yes	no	yes	no	yes
2245	تجربة #كورونا قاسية على الجميع ، كانت هناك معاناة وستستمر بصعوبة التكيف مع اسلوب حياتنا الجديد الى ان يظهر اللقاح المنتظر ، ومن جانب آخر كانت هناك استفادة من هذه التجربة ، الحمد لله على كل حال ، وشكرا لكل الموظفين والمتطوعين في الصفوف الأمامية على جهودهم خلال هذه الجائحة.	no					no	no
2246	المسار | رئيس الفلبين يتطوع لتجربة لقاح #كورونا الروسي على نفسه https://t.co/6gE7Z5vysN	yes	yes	yes	no	no	no	yes
2247	#تأمل_معي الهدف من لقاح كورونا هو تخفيف الأعراض الخطيرة للمصابين به فقط. لابد أن يخضع تطوير اللقاح لإجراء اختبارات علمية دقيقة تستمر عدة أشهر. التوصية بأخذ لقاح الانفلونزا حال جاهزيته هذه السنة، لئلا تعمل الانفلونزا على زيادة إضعاف الجهاز المناعي حال مزامنتها الكورونا. #COVID19 https://t.co/Jbk2GsUCvL	no					no	yes
2248	في وقت تلهث فيه جميع الدول من أجل الحصول على لقاح مضاد لفيروس #كورونا المستجد، أعلنت روسيا في خطوة غير مسبوقة تسجيل أول لقاح في العالم. فكيف تلقت دول العالم الخبر؟ وما المخاوف العلمية المحيطة باللقاح؟ https://t.co/Q9PPEmzBye	yes	no	yes	no	yes	no	yes
2249	"الشكر الجزيل للفيررس التاجي، طبيعيا أومصنعا😂، حيث كشف""المستور""وأظهر رموز الفساد على حقيقتهم وعرى كل مجرم فاسد أرادالهلاك لهذا البلد الطيب! وباذن الله لن ننساه أبداً حتى لو توصلنا إلى لقاح يقينا منه ويوقف انتشاره ولكن السؤال هنا: هل سيبقى الفساد المكشوف بعد اعتماد اللقاح! #كورونا"	no					yes	yes
2250	🔻 ترامب سنوفر ١٠٠ مليون جرعة من لقاح فيروس كورونا قبل نهاية العام الحالي و٥٠٠ مليون جرعة بعد ذلك #كورونا #الانتخابات_الاميركية	yes	no	yes	no	no	no	yes
2251	🔴#روسيا تعلن الانتهاء من تطوير لقاح ضد #كورونا .. وتكشف موعد بدء عمليات التطعيم السكاني⁦⬇️⁩ . https://t.co/SWxLuS6RG2 . #صحيفة_غراس https://t.co/0A2gt0XGhZ	yes	no	yes	no	no	no	yes
2252	وزير الصحة الجزائري للسفير الصيني: مهتمون بالحصول على لقاح #سكاي_أخبار #كورونا #لقاح_كورونا https://t.co/erqRG9acvs	yes	no	yes	no	yes	no	no
2253	رئيس الصندوق الاستثمار الروسي : نحو عشرين بالمئة من طلبات اللقاح الروسي ضد فيروس #كورونا من دول عربية	yes	no	yes	no	no	no	no
2254	"#عاجل ""إنترفاكس"": #روسيا تبدأ إنتاج لقاح ضد #كورونا التفاصيل: https://t.co/nT3qHlfnBl #coronavirus #218NEWS https://t.co/43JCVx0AKK"	yes	no	yes	no	no	no	yes
2255	"روسيا سجلت لقاح ""سبوتنيك في"" وبدأت انتاجه وتقول إنه يخلق مناعة ضد #كورونا لمدة عامين ورغم الانتقادات ترامب يعلن عن تفاؤله تجاهه #صباح_العربية https://t.co/o6jzfexiqG"	yes	no	yes	no	yes	no	yes
2256	وزيرة الصحة تعلن موافقة الاتحاد العالمي للأمصال واللقاحات إشراك مصر ضمن الدول التي ستُوفَر لها حصة من تطعيم #كورونا حال الانتهاء من تصنيعه https://t.co/74SencgRQl	yes	no	yes	no	yes	no	yes
2257	#اضواء_الوطن | ميركل: لدينا مقاربات علمية مشجعة حول تطوير لقاح ضد #كورونا	yes	yes	yes	no	no	no	no
2258	كل دول العالم تحجز حصتها من اللقاح ضد #كورونا وحرامية لبنان يحجزون حصتهم بحكومة فساد وطني جديدة!!	no					yes	yes
2259	تستخدم دفعة جديدة من الاختبارات لتشخيص المرضى المصابين بفيروس كورونا ما زالت قيد التطوير نفس التكنولوجيا المستخدمة في اختبارات الحمل في المنزل ، ويقول بعض الخبراء إنه إذا تم نشرها على نطاق واسع وبشكل متكرر فإنها يمكن أن تغير مسار الوباء حتى قبل أن يكون هناك لقاح. https://t.co/l9wJLsZIHq	yes	no	yes	no	no	no	yes
2260	إدارة #ترامب تتعاقد مع شركتين للحصول على 100 مليون جرعة من لقاح #كورونا بقيمة 2.1 مليار دولار https://t.co/Jw48jjv2Wo #البيان_القارئ_دائما	yes	no	yes	no	yes	no	yes
2261	المسار | جهود لتوفير اللقاح ضد #كورونا لجميع دول أمريكا اللاتينية #صحيفة_المسار #عاجل https://t.co/diSBV3BQwS	yes	no	yes	no	no	no	yes
2262	الأرجنتين والمكسيك ستنتجان اللقاح البريطاني ضد فيروس كورونا في أمريكا اللاتينية #الأرجنتين #المكسيك #بريطانيا #لقاح #كورونا https://t.co/gMEWb2fbe5	yes	no	yes	no	yes	no	yes
2263	#ترامب يتوقع موعدًا لتوفر لقاح مضاد لفيروس #كورونا https://t.co/BKq9rBcsie	yes	no	yes	no	yes	no	no
2264	#الشروق| الصحة العالمية: روسيا لديها استعدادات لإنتاج لقاحات عالية الجودة https://t.co/AQVkv0k407 #كورونا #فيروس_كورونا #COVID19 https://t.co/Dv0vm7q0CT	yes	no	yes	no	yes	no	no
2265	- وزيرة الصحة البلجيكية: سنتلقى 7.5 مليون جرعة من لقاح بريطاني لكورونا https://t.co/qGhaN5b006	yes	no	yes	no	yes	no	yes
